ID,Флаг дозвона,Флаг продажи,Расходы,PV,NPV
13834,1,0,70,0,-70
13835,1,1,962,1525,563
13836,1,0,9,0,-9
13837,0,0,107,0,-107
13838,0,0,25,0,-25
13839,1,0,173,0,-173
13840,1,0,6,0,-6
13841,1,1,352,1249,897
13842,0,0,133,0,-133
13843,1,1,1166,1503,337
13844,1,0,86,0,-86
13845,1,1,109,1456,1347
13846,1,1,44,2312,2268
13847,0,0,162,0,-162
13848,1,0,0,0,0
13849,1,1,331,1595,1264
13850,0,0,7,0,-7
13851,1,0,18,0,-18
13852,0,0,42,0,-42
13853,1,1,2419,3045,626
13854,1,1,64,3168,3104
13855,1,0,56,0,-56
13856,1,0,12,0,-12
13857,0,0,42,0,-42
13858,1,1,507,1302,795
13859,0,0,122,0,-122
13860,0,0,25,0,-25
13861,0,0,91,0,-91
13862,1,0,66,0,-66
13863,1,1,32,1735,1703
13864,0,0,192,0,-192
13865,0,0,28,0,-28
13866,0,0,9,0,-9
13867,1,1,426,2617,2191
13868,1,1,338,1343,1005
13869,0,0,240,0,-240
13870,1,1,2129,1273,-856
13871,1,0,3,0,-3
13872,0,0,103,0,-103
13873,1,0,98,0,-98
13874,0,0,6,0,-6
13875,0,0,26,0,-26
13876,1,1,60,2465,2405
13877,1,1,1480,1303,-177
13878,1,0,55,0,-55
13879,0,0,37,0,-37
13880,1,0,65,0,-65
13881,0,0,53,0,-53
13882,1,1,39,1689,1650
13883,1,0,10,0,-10
13884,0,0,13,0,-13
13885,1,1,221,1356,1135
13886,0,0,24,0,-24
13887,1,1,251,1252,1001
13888,0,0,47,0,-47
13889,1,0,46,0,-46
13890,1,0,30,0,-30
13891,1,0,30,0,-30
13892,1,1,963,1556,593
13893,0,0,15,0,-15
13894,0,0,127,0,-127
13895,0,0,36,0,-36
13896,1,1,1152,1473,321
13897,1,0,104,0,-104
13898,1,1,110,1357,1247
13899,1,1,430,1937,1507
13900,0,0,2,0,-2
13901,1,0,63,0,-63
13902,0,0,30,0,-30
13903,1,0,74,0,-74
13904,0,0,49,0,-49
13905,0,0,37,0,-37
13906,1,0,78,0,-78
13907,1,0,33,0,-33
13908,1,1,472,1987,1515
13909,1,1,86,1205,1119
13910,0,0,3,0,-3
13911,0,0,3,0,-3
13912,1,1,567,1212,645
13913,1,0,61,0,-61
13914,1,1,532,2336,1804
13915,1,1,326,1662,1336
13916,1,0,43,0,-43
13917,0,0,281,0,-281
13918,1,1,472,1445,973
13919,1,0,19,0,-19
13920,0,0,29,0,-29
13921,0,0,50,0,-50
13922,1,1,261,1206,945
13923,0,0,31,0,-31
13924,1,0,220,0,-220
13925,0,0,44,0,-44
13926,1,0,18,0,-18
13927,0,0,30,0,-30
13928,0,0,122,0,-122
13929,1,1,1043,1207,164
13930,0,0,21,0,-21
13931,0,0,10,0,-10
13932,1,0,29,0,-29
13933,1,1,623,2245,1622
13934,1,0,3,0,-3
13935,1,1,17,1211,1194
13936,1,0,21,0,-21
13937,1,1,409,1417,1008
13938,0,0,141,0,-141
13939,1,1,125,1361,1236
13940,0,0,1,0,-1
13941,0,0,10,0,-10
13942,0,0,9,0,-9
13943,1,1,1142,1292,150
13944,1,0,17,0,-17
13945,0,0,16,0,-16
13946,0,0,38,0,-38
13947,0,0,1,0,-1
13948,0,0,20,0,-20
13949,1,0,40,0,-40
13950,0,0,13,0,-13
13951,0,0,39,0,-39
13952,1,1,918,1272,354
13953,1,1,2652,1324,-1328
13954,0,0,0,0,0
13955,1,0,20,0,-20
13956,1,1,460,1205,745
13957,0,0,47,0,-47
13958,0,0,48,0,-48
13959,1,1,488,3132,2644
13960,1,0,25,0,-25
13961,0,0,41,0,-41
13962,1,0,51,0,-51
13963,0,0,36,0,-36
13964,1,1,83,2321,2238
13965,1,0,21,0,-21
13966,1,0,13,0,-13
13967,1,0,7,0,-7
13968,0,0,18,0,-18
13969,0,0,63,0,-63
13970,1,0,29,0,-29
13971,0,0,32,0,-32
13972,0,0,17,0,-17
13973,1,1,168,1384,1216
13974,1,0,32,0,-32
13975,0,0,21,0,-21
13976,0,0,44,0,-44
13977,0,0,107,0,-107
13978,1,0,10,0,-10
13979,0,0,112,0,-112
13980,1,0,7,0,-7
13981,1,1,487,1466,979
13982,1,0,47,0,-47
13983,0,0,141,0,-141
13984,1,1,226,1260,1034
13985,1,0,18,0,-18
13986,1,0,30,0,-30
13987,0,0,76,0,-76
13988,1,1,1049,1873,824
13989,1,0,24,0,-24
13990,0,0,119,0,-119
13991,0,0,76,0,-76
13992,1,0,42,0,-42
13993,0,0,36,0,-36
13994,1,0,13,0,-13
13995,1,1,656,1348,692
13996,1,1,29,1347,1318
13997,0,0,27,0,-27
13998,1,1,131,1202,1071
13999,1,1,154,1362,1208
14000,1,0,129,0,-129
14001,0,0,37,0,-37
14002,1,0,19,0,-19
14003,0,0,0,0,0
14004,1,1,271,1230,959
14005,0,0,67,0,-67
14006,1,0,24,0,-24
14007,1,1,97,1445,1348
14008,0,0,31,0,-31
14009,1,1,509,1459,950
14010,1,1,743,1764,1021
14011,1,0,47,0,-47
14012,1,1,320,1997,1677
14013,1,0,123,0,-123
14014,1,0,30,0,-30
14015,0,0,17,0,-17
14016,0,0,161,0,-161
14017,1,1,981,1297,316
14018,0,0,19,0,-19
14019,1,1,322,1379,1057
14020,1,0,22,0,-22
14021,1,0,2,0,-2
14022,1,1,531,1609,1078
14023,1,1,117,1287,1170
14024,0,0,54,0,-54
14025,1,1,543,2047,1504
14026,1,0,43,0,-43
14027,1,0,90,0,-90
14028,1,1,280,1751,1471
14029,1,0,37,0,-37
14030,1,0,13,0,-13
14031,0,0,73,0,-73
14032,1,1,989,1356,367
14033,1,0,73,0,-73
14034,0,0,20,0,-20
14035,0,0,7,0,-7
14036,1,1,162,1226,1064
14037,1,0,83,0,-83
14038,0,0,19,0,-19
14039,1,0,56,0,-56
14040,0,0,69,0,-69
14041,1,1,1453,4086,2633
14042,1,0,34,0,-34
14043,1,0,39,0,-39
14044,0,0,12,0,-12
14045,1,1,732,1314,582
14046,0,0,12,0,-12
14047,1,1,970,1236,266
14048,1,0,32,0,-32
14049,0,0,5,0,-5
14050,1,1,122,3735,3613
14051,0,0,76,0,-76
14052,1,1,135,2819,2684
14053,1,0,119,0,-119
14054,0,0,7,0,-7
14055,0,0,13,0,-13
14056,1,0,13,0,-13
14057,1,0,6,0,-6
14058,1,0,17,0,-17
14059,0,0,15,0,-15
14060,1,1,1516,1449,-67
14061,0,0,96,0,-96
14062,1,0,70,0,-70
14063,1,0,5,0,-5
14064,1,1,481,1500,1019
14065,1,0,38,0,-38
14066,0,0,5,0,-5
14067,0,0,248,0,-248
14068,0,0,1,0,-1
14069,0,0,0,0,0
14070,1,0,151,0,-151
14071,1,1,545,1445,900
14072,1,0,92,0,-92
14073,1,0,35,0,-35
14074,0,0,27,0,-27
14075,1,0,63,0,-63
14076,0,0,0,0,0
14077,0,0,94,0,-94
14078,0,0,8,0,-8
14079,1,1,1782,1269,-513
14080,1,0,21,0,-21
14081,0,0,20,0,-20
14082,0,0,97,0,-97
14083,1,0,2,0,-2
14084,1,1,897,1790,893
14085,0,0,44,0,-44
14086,1,1,68,1282,1214
14087,0,0,11,0,-11
14088,0,0,61,0,-61
14089,1,1,470,1381,911
14090,1,1,1181,1222,41
14091,1,0,0,0,0
14092,1,0,39,0,-39
14093,1,1,157,2201,2044
14094,0,0,23,0,-23
14095,1,0,6,0,-6
14096,0,0,34,0,-34
14097,0,0,23,0,-23
14098,1,0,8,0,-8
14099,1,0,4,0,-4
14100,1,0,41,0,-41
14101,0,0,46,0,-46
14102,1,1,258,1245,987
14103,1,1,242,1788,1546
14104,1,0,173,0,-173
14105,0,0,21,0,-21
14106,1,1,409,1584,1175
14107,1,1,200,1378,1178
14108,1,1,69,1264,1195
14109,1,0,108,0,-108
14110,0,0,13,0,-13
14111,0,0,8,0,-8
14112,1,1,919,1569,650
14113,1,0,120,0,-120
14114,1,1,175,1529,1354
14115,0,0,23,0,-23
14116,1,1,207,2194,1987
14117,0,0,8,0,-8
14118,0,0,22,0,-22
14119,1,1,651,1304,653
14120,1,1,143,1436,1293
14121,1,1,320,1343,1023
14122,0,0,14,0,-14
14123,0,0,123,0,-123
14124,0,0,18,0,-18
14125,1,0,31,0,-31
14126,1,0,88,0,-88
14127,0,0,8,0,-8
14128,0,0,106,0,-106
14129,1,1,809,1219,410
14130,1,0,4,0,-4
14131,1,0,31,0,-31
14132,1,1,1038,1612,574
14133,0,0,13,0,-13
14134,1,1,925,1283,358
14135,0,0,112,0,-112
14136,1,1,477,1241,764
14137,0,0,3,0,-3
14138,0,0,35,0,-35
14139,0,0,205,0,-205
14140,0,0,5,0,-5
14141,1,1,210,2114,1904
14142,1,0,66,0,-66
14143,1,0,68,0,-68
14144,0,0,26,0,-26
14145,0,0,43,0,-43
14146,0,0,10,0,-10
14147,1,0,174,0,-174
14148,1,0,52,0,-52
14149,0,0,34,0,-34
14150,0,0,78,0,-78
14151,1,0,3,0,-3
14152,1,1,170,1993,1823
14153,0,0,7,0,-7
14154,1,0,47,0,-47
14155,1,1,351,1689,1338
14156,0,0,6,0,-6
14157,1,0,84,0,-84
14158,0,0,69,0,-69
14159,0,0,28,0,-28
14160,1,1,185,1218,1033
14161,1,0,6,0,-6
14162,0,0,46,0,-46
14163,1,0,85,0,-85
14164,0,0,50,0,-50
14165,1,1,352,1527,1175
14166,0,0,31,0,-31
14167,1,1,965,1385,420
14168,1,0,34,0,-34
14169,1,0,60,0,-60
14170,1,0,121,0,-121
14171,1,1,1212,2197,985
14172,0,0,36,0,-36
14173,1,1,904,2425,1521
14174,0,0,0,0,0
14175,1,1,787,1301,514
14176,1,0,191,0,-191
14177,0,0,15,0,-15
14178,1,1,59,1328,1269
14179,1,1,78,1515,1437
14180,0,0,12,0,-12
14181,1,1,80,1598,1518
14182,1,0,31,0,-31
14183,1,1,994,2906,1912
14184,0,0,43,0,-43
14185,1,0,4,0,-4
14186,0,0,8,0,-8
14187,1,1,925,2106,1181
14188,0,0,2,0,-2
14189,1,0,92,0,-92
14190,1,0,84,0,-84
14191,0,0,28,0,-28
14192,1,1,63,1669,1606
14193,0,0,29,0,-29
14194,0,0,158,0,-158
14195,0,0,5,0,-5
14196,1,1,52,1399,1347
14197,0,0,137,0,-137
14198,1,0,41,0,-41
14199,1,0,94,0,-94
14200,0,0,46,0,-46
14201,1,0,47,0,-47
14202,1,1,553,1279,726
14203,1,1,289,1509,1220
14204,0,0,40,0,-40
14205,1,0,20,0,-20
14206,1,1,975,1239,264
14207,1,0,82,0,-82
14208,1,0,11,0,-11
14209,0,0,7,0,-7
14210,1,1,936,1669,733
14211,0,0,2,0,-2
14212,0,0,77,0,-77
14213,1,0,35,0,-35
14214,1,1,248,1637,1389
14215,0,0,63,0,-63
14216,0,0,64,0,-64
14217,1,0,58,0,-58
14218,0,0,3,0,-3
14219,1,1,62,3239,3177
14220,0,0,20,0,-20
14221,1,0,85,0,-85
14222,0,0,3,0,-3
14223,1,0,21,0,-21
14224,0,0,2,0,-2
14225,1,1,156,1346,1190
14226,0,0,7,0,-7
14227,0,0,76,0,-76
14228,0,0,8,0,-8
14229,0,0,20,0,-20
14230,0,0,8,0,-8
14231,0,0,107,0,-107
14232,1,0,2,0,-2
14233,1,1,241,1541,1300
14234,1,1,97,1808,1711
14235,1,0,90,0,-90
14236,1,1,103,1793,1690
14237,1,0,53,0,-53
14238,1,0,70,0,-70
14239,1,1,361,1719,1358
14240,1,0,13,0,-13
14241,0,0,43,0,-43
14242,0,0,52,0,-52
14243,0,0,24,0,-24
14244,1,1,1171,2856,1685
14245,1,0,22,0,-22
14246,1,1,1401,1673,272
14247,1,1,1559,1219,-340
14248,0,0,0,0,0
14249,1,0,73,0,-73
14250,0,0,62,0,-62
14251,0,0,45,0,-45
14252,0,0,24,0,-24
14253,1,1,749,1563,814
14254,0,0,164,0,-164
14255,1,0,103,0,-103
14256,1,0,66,0,-66
14257,1,0,20,0,-20
14258,0,0,8,0,-8
14259,0,0,99,0,-99
14260,1,1,309,1331,1022
14261,1,1,90,1291,1201
14262,1,1,258,1209,951
14263,1,1,44,1426,1382
14264,1,0,14,0,-14
14265,1,0,114,0,-114
14266,1,0,16,0,-16
14267,1,1,716,1213,497
14268,1,1,1088,1417,329
14269,1,0,13,0,-13
14270,0,0,18,0,-18
14271,1,0,16,0,-16
14272,1,1,119,1401,1282
14273,1,0,93,0,-93
14274,1,1,226,1343,1117
14275,1,1,81,1428,1347
14276,1,1,1026,1426,400
14277,0,0,14,0,-14
14278,1,0,39,0,-39
14279,0,0,102,0,-102
14280,0,0,45,0,-45
14281,1,0,40,0,-40
14282,0,0,78,0,-78
14283,0,0,7,0,-7
14284,1,1,1364,1549,185
14285,1,0,25,0,-25
14286,1,0,1,0,-1
14287,0,0,17,0,-17
14288,0,0,49,0,-49
14289,1,0,16,0,-16
14290,0,0,7,0,-7
14291,0,0,4,0,-4
14292,1,1,420,1367,947
14293,0,0,67,0,-67
14294,1,0,20,0,-20
14295,1,0,79,0,-79
14296,0,0,63,0,-63
14297,1,0,79,0,-79
14298,0,0,17,0,-17
14299,1,1,875,2293,1418
14300,1,0,31,0,-31
14301,1,0,97,0,-97
14302,0,0,55,0,-55
14303,1,0,19,0,-19
14304,1,0,50,0,-50
14305,0,0,10,0,-10
14306,1,1,436,1272,836
14307,1,0,33,0,-33
14308,1,1,470,1343,873
14309,1,0,86,0,-86
14310,0,0,45,0,-45
14311,1,0,154,0,-154
14312,1,1,69,1628,1559
14313,1,0,21,0,-21
14314,1,0,90,0,-90
14315,0,0,21,0,-21
14316,1,1,2868,1288,-1580
14317,0,0,30,0,-30
14318,1,1,168,1506,1338
14319,1,1,282,3622,3340
14320,0,0,31,0,-31
14321,0,0,25,0,-25
14322,1,1,160,1264,1104
14323,0,0,43,0,-43
14324,1,1,394,1205,811
14325,1,1,606,1284,678
14326,1,0,41,0,-41
14327,0,0,22,0,-22
14328,1,0,32,0,-32
14329,0,0,117,0,-117
14330,0,0,7,0,-7
14331,0,0,7,0,-7
14332,0,0,34,0,-34
14333,1,0,17,0,-17
14334,1,1,40,1381,1341
14335,0,0,1,0,-1
14336,0,0,45,0,-45
14337,0,0,72,0,-72
14338,1,1,485,1527,1042
14339,1,0,248,0,-248
14340,0,0,74,0,-74
14341,0,0,73,0,-73
14342,1,1,251,1291,1040
14343,0,0,5,0,-5
14344,0,0,42,0,-42
14345,0,0,92,0,-92
14346,1,0,20,0,-20
14347,1,0,61,0,-61
14348,0,0,15,0,-15
14349,1,1,1473,1273,-200
14350,0,0,64,0,-64
14351,1,1,356,1593,1237
14352,1,0,23,0,-23
14353,1,1,1027,1237,210
14354,1,1,125,1570,1445
14355,0,0,3,0,-3
14356,0,0,156,0,-156
14357,0,0,68,0,-68
14358,1,1,1084,1230,146
14359,0,0,15,0,-15
14360,1,1,311,1306,995
14361,1,1,239,1472,1233
14362,1,0,2,0,-2
14363,1,1,254,1334,1080
14364,1,0,48,0,-48
14365,1,0,204,0,-204
14366,1,0,7,0,-7
14367,0,0,12,0,-12
14368,1,1,90,1205,1115
14369,0,0,92,0,-92
14370,1,1,887,1270,383
14371,0,0,16,0,-16
14372,1,0,9,0,-9
14373,1,1,813,2042,1229
14374,0,0,21,0,-21
14375,1,0,8,0,-8
14376,1,1,214,1392,1178
14377,1,1,474,1267,793
14378,1,1,1272,2051,779
14379,1,0,40,0,-40
14380,1,0,14,0,-14
14381,1,1,499,1394,895
14382,1,0,4,0,-4
14383,1,1,269,1766,1497
14384,1,1,585,2065,1480
14385,1,0,29,0,-29
14386,0,0,107,0,-107
14387,1,0,4,0,-4
14388,0,0,42,0,-42
14389,1,1,258,1517,1259
14390,1,1,92,1275,1183
14391,0,0,135,0,-135
14392,0,0,94,0,-94
14393,1,0,87,0,-87
14394,0,0,18,0,-18
14395,0,0,74,0,-74
14396,0,0,1,0,-1
14397,1,1,100,1727,1627
14398,1,0,4,0,-4
14399,1,1,386,1251,865
14400,1,1,490,1239,749
14401,0,0,41,0,-41
14402,0,0,2,0,-2
14403,0,0,54,0,-54
14404,0,0,37,0,-37
14405,0,0,42,0,-42
14406,1,1,388,1366,978
14407,1,1,732,1577,845
14408,0,0,19,0,-19
14409,1,1,830,1410,580
14410,1,1,604,1516,912
14411,0,0,91,0,-91
14412,1,1,1005,1234,229
14413,0,0,30,0,-30
14414,1,0,36,0,-36
14415,1,1,1797,1202,-595
14416,1,0,36,0,-36
14417,1,0,9,0,-9
14418,0,0,90,0,-90
14419,0,0,26,0,-26
14420,1,0,1,0,-1
14421,0,0,33,0,-33
14422,0,0,135,0,-135
14423,1,0,40,0,-40
14424,1,0,48,0,-48
14425,0,0,23,0,-23
14426,0,0,158,0,-158
14427,1,1,53,1232,1179
14428,1,0,22,0,-22
14429,0,0,29,0,-29
14430,1,0,31,0,-31
14431,0,0,2,0,-2
14432,0,0,2,0,-2
14433,1,0,27,0,-27
14434,1,0,37,0,-37
14435,1,0,138,0,-138
14436,1,0,51,0,-51
14437,1,1,393,1278,885
14438,0,0,105,0,-105
14439,0,0,49,0,-49
14440,1,1,319,1406,1087
14441,0,0,6,0,-6
14442,0,0,14,0,-14
14443,0,0,136,0,-136
14444,1,1,1106,1281,175
14445,1,0,4,0,-4
14446,1,0,53,0,-53
14447,1,0,7,0,-7
14448,0,0,40,0,-40
14449,1,1,672,2079,1407
14450,0,0,79,0,-79
14451,1,1,37,1382,1345
14452,0,0,49,0,-49
14453,1,0,46,0,-46
14454,0,0,4,0,-4
14455,1,0,52,0,-52
14456,0,0,38,0,-38
14457,0,0,128,0,-128
14458,1,0,1,0,-1
14459,1,1,404,1318,914
14460,1,0,84,0,-84
14461,1,1,817,1303,486
14462,1,1,83,1250,1167
14463,1,0,6,0,-6
14464,0,0,8,0,-8
14465,1,1,267,1518,1251
14466,0,0,28,0,-28
14467,0,0,6,0,-6
14468,0,0,18,0,-18
14469,0,0,119,0,-119
14470,1,1,743,1437,694
14471,0,0,133,0,-133
14472,1,0,27,0,-27
14473,1,0,38,0,-38
14474,1,1,1245,1324,79
14475,0,0,13,0,-13
14476,0,0,53,0,-53
14477,1,0,3,0,-3
14478,0,0,9,0,-9
14479,1,1,71,1327,1256
14480,1,1,1551,1232,-319
14481,1,1,631,1551,920
14482,0,0,24,0,-24
14483,0,0,6,0,-6
14484,1,0,17,0,-17
14485,1,1,1585,1236,-349
14486,1,0,60,0,-60
14487,0,0,4,0,-4
14488,1,0,19,0,-19
14489,0,0,9,0,-9
14490,1,0,22,0,-22
14491,0,0,16,0,-16
14492,1,1,88,1209,1121
14493,0,0,122,0,-122
14494,1,1,263,1310,1047
14495,1,0,7,0,-7
14496,1,1,62,1727,1665
14497,1,1,825,1408,583
14498,0,0,111,0,-111
14499,1,0,64,0,-64
14500,0,0,7,0,-7
14501,0,0,2,0,-2
14502,0,0,29,0,-29
14503,1,1,461,1223,762
14504,1,1,255,1316,1061
14505,0,0,6,0,-6
14506,0,0,37,0,-37
14507,1,1,250,1710,1460
14508,1,0,22,0,-22
14509,0,0,125,0,-125
14510,0,0,25,0,-25
14511,1,1,675,1361,686
14512,0,0,20,0,-20
14513,0,0,47,0,-47
14514,1,0,29,0,-29
14515,1,1,223,1240,1017
14516,1,1,89,2154,2065
14517,1,0,10,0,-10
14518,1,1,279,1770,1491
14519,1,0,105,0,-105
14520,0,0,25,0,-25
14521,1,0,48,0,-48
14522,1,0,22,0,-22
14523,1,1,765,1319,554
14524,0,0,76,0,-76
14525,1,0,37,0,-37
14526,1,1,920,1314,394
14527,1,0,14,0,-14
14528,1,1,125,2465,2340
14529,0,0,100,0,-100
14530,1,1,845,1798,953
14531,1,1,25,2570,2545
14532,1,0,101,0,-101
14533,1,1,803,1752,949
14534,1,0,1,0,-1
14535,0,0,159,0,-159
14536,1,1,380,1589,1209
14537,1,1,238,1878,1640
14538,1,1,73,1634,1561
14539,1,1,550,1224,674
14540,1,0,20,0,-20
14541,1,0,41,0,-41
14542,0,0,93,0,-93
14543,1,1,187,1232,1045
14544,0,0,158,0,-158
14545,1,0,54,0,-54
14546,1,1,142,1658,1516
14547,0,0,2,0,-2
14548,1,1,108,2200,2092
14549,1,1,858,1805,947
14550,1,0,69,0,-69
14551,0,0,93,0,-93
14552,0,0,142,0,-142
14553,1,1,234,1293,1059
14554,1,0,16,0,-16
14555,1,0,106,0,-106
14556,1,1,842,2165,1323
14557,1,0,80,0,-80
14558,1,0,18,0,-18
14559,1,0,140,0,-140
14560,1,1,354,1442,1088
14561,0,0,96,0,-96
14562,1,0,99,0,-99
14563,1,1,1158,1205,47
14564,0,0,16,0,-16
14565,1,1,132,1347,1215
14566,0,0,22,0,-22
14567,1,1,663,1227,564
14568,1,0,117,0,-117
14569,1,1,921,1215,294
14570,1,0,68,0,-68
14571,0,0,1,0,-1
14572,1,0,4,0,-4
14573,0,0,1,0,-1
14574,1,0,39,0,-39
14575,1,0,310,0,-310
14576,0,0,44,0,-44
14577,1,1,114,1829,1715
14578,1,0,48,0,-48
14579,0,0,51,0,-51
14580,1,1,23,1807,1784
14581,0,0,11,0,-11
14582,1,1,192,1762,1570
14583,1,1,413,1214,801
14584,1,1,30,1363,1333
14585,1,1,1423,1304,-119
14586,0,0,177,0,-177
14587,1,0,76,0,-76
14588,1,1,1962,1244,-718
14589,1,1,210,2053,1843
14590,1,0,117,0,-117
14591,1,1,110,1210,1100
14592,0,0,13,0,-13
14593,1,0,6,0,-6
14594,1,1,411,1898,1487
14595,1,0,12,0,-12
14596,1,0,95,0,-95
14597,0,0,19,0,-19
14598,0,0,1,0,-1
14599,1,0,86,0,-86
14600,1,1,1058,2748,1690
14601,1,0,107,0,-107
14602,1,0,14,0,-14
14603,1,0,26,0,-26
14604,0,0,15,0,-15
14605,1,0,13,0,-13
14606,1,0,141,0,-141
14607,1,0,45,0,-45
14608,0,0,22,0,-22
14609,1,1,1322,1301,-21
14610,0,0,40,0,-40
14611,1,1,156,1660,1504
14612,0,0,19,0,-19
14613,1,1,543,1525,982
14614,0,0,38,0,-38
14615,0,0,22,0,-22
14616,1,1,33,1533,1500
14617,1,1,438,1374,936
14618,0,0,3,0,-3
14619,0,0,154,0,-154
14620,1,0,3,0,-3
14621,1,0,77,0,-77
14622,1,1,100,1422,1322
14623,1,1,207,1773,1566
14624,1,1,875,1422,547
14625,0,0,230,0,-230
14626,0,0,34,0,-34
14627,0,0,52,0,-52
14628,1,1,97,1645,1548
14629,0,0,64,0,-64
14630,1,1,388,1224,836
14631,0,0,120,0,-120
14632,0,0,7,0,-7
14633,0,0,70,0,-70
14634,1,0,14,0,-14
14635,0,0,59,0,-59
14636,1,0,0,0,0
14637,0,0,167,0,-167
14638,1,1,1107,1307,200
14639,1,1,123,1801,1678
14640,0,0,60,0,-60
14641,1,1,54,1348,1294
14642,1,0,75,0,-75
14643,1,0,14,0,-14
14644,1,1,1019,1670,651
14645,1,0,17,0,-17
14646,0,0,16,0,-16
14647,1,1,216,1256,1040
14648,0,0,14,0,-14
14649,1,1,483,1330,847
14650,0,0,13,0,-13
14651,1,0,100,0,-100
14652,0,0,1,0,-1
14653,0,0,72,0,-72
14654,0,0,3,0,-3
14655,1,1,489,1296,807
14656,1,0,39,0,-39
14657,1,1,257,1668,1411
14658,1,0,15,0,-15
14659,1,0,8,0,-8
14660,1,0,88,0,-88
14661,0,0,22,0,-22
14662,1,1,199,1419,1220
14663,1,1,397,1706,1309
14664,0,0,2,0,-2
14665,1,0,23,0,-23
14666,0,0,68,0,-68
14667,1,1,203,1390,1187
14668,1,0,16,0,-16
14669,1,0,36,0,-36
14670,1,1,156,1945,1789
14671,0,0,172,0,-172
14672,1,1,162,2582,2420
14673,1,1,406,1265,859
14674,1,1,97,1314,1217
14675,1,1,237,1700,1463
14676,1,1,88,1856,1768
14677,0,0,51,0,-51
14678,0,0,115,0,-115
14679,1,1,935,1223,288
14680,1,1,399,1428,1029
14681,1,0,51,0,-51
14682,1,1,165,1576,1411
14683,1,0,5,0,-5
14684,0,0,29,0,-29
14685,1,1,616,1372,756
14686,1,1,278,1245,967
14687,1,1,296,1244,948
14688,1,1,324,1318,994
14689,1,0,70,0,-70
14690,1,0,17,0,-17
14691,1,0,33,0,-33
14692,0,0,40,0,-40
14693,1,1,1037,1507,470
14694,1,0,51,0,-51
14695,0,0,106,0,-106
14696,1,0,32,0,-32
14697,1,1,398,1201,803
14698,1,0,54,0,-54
14699,1,1,703,1477,774
14700,0,0,21,0,-21
14701,1,1,109,1720,1611
14702,1,1,399,1525,1126
14703,0,0,45,0,-45
14704,0,0,14,0,-14
14705,1,1,595,1482,887
14706,1,1,137,1509,1372
14707,0,0,65,0,-65
14708,1,1,1210,1256,46
14709,0,0,72,0,-72
14710,1,1,49,1784,1735
14711,0,0,23,0,-23
14712,0,0,1,0,-1
14713,1,1,156,1603,1447
14714,0,0,68,0,-68
14715,0,0,12,0,-12
14716,0,0,22,0,-22
14717,1,0,26,0,-26
14718,1,0,68,0,-68
14719,0,0,100,0,-100
14720,1,1,811,1517,706
14721,1,1,436,4215,3779
14722,0,0,7,0,-7
14723,1,1,245,1225,980
14724,0,0,2,0,-2
14725,1,1,224,1958,1734
14726,1,0,31,0,-31
14727,1,1,839,1700,861
14728,0,0,98,0,-98
14729,1,1,258,1515,1257
14730,1,1,1691,1217,-474
14731,0,0,47,0,-47
14732,0,0,1,0,-1
14733,1,0,49,0,-49
14734,1,1,888,1205,317
14735,1,0,13,0,-13
14736,1,1,434,1225,791
14737,1,0,17,0,-17
14738,0,0,3,0,-3
14739,1,1,79,3897,3818
14740,0,0,2,0,-2
14741,0,0,20,0,-20
14742,1,1,66,1274,1208
14743,1,1,261,1637,1376
14744,1,0,28,0,-28
14745,0,0,29,0,-29
14746,0,0,4,0,-4
14747,1,0,38,0,-38
14748,0,0,91,0,-91
14749,0,0,15,0,-15
14750,1,1,116,1332,1216
14751,0,0,36,0,-36
14752,1,0,12,0,-12
14753,1,1,514,1279,765
14754,0,0,23,0,-23
14755,1,0,22,0,-22
14756,1,1,315,1362,1047
14757,1,1,254,1209,955
14758,1,0,82,0,-82
14759,1,0,24,0,-24
14760,1,1,113,1364,1251
14761,1,1,1395,1236,-159
14762,1,1,448,1302,854
14763,1,0,19,0,-19
14764,1,1,212,1741,1529
14765,1,1,216,1279,1063
14766,0,0,17,0,-17
14767,1,0,29,0,-29
14768,0,0,73,0,-73
14769,1,0,9,0,-9
14770,1,1,155,1784,1629
14771,0,0,6,0,-6
14772,0,0,10,0,-10
14773,0,0,14,0,-14
14774,1,1,594,1324,730
14775,0,0,12,0,-12
14776,0,0,14,0,-14
14777,1,1,367,1972,1605
14778,0,0,193,0,-193
14779,1,1,185,1695,1510
14780,1,0,26,0,-26
14781,0,0,43,0,-43
14782,1,0,3,0,-3
14783,0,0,35,0,-35
14784,1,1,271,1344,1073
14785,0,0,33,0,-33
14786,1,1,249,1257,1008
14787,0,0,14,0,-14
14788,1,1,261,1548,1287
14789,1,1,434,1830,1396
14790,1,0,22,0,-22
14791,1,0,127,0,-127
14792,1,0,16,0,-16
14793,1,0,61,0,-61
14794,1,1,396,1639,1243
14795,1,1,130,1438,1308
14796,0,0,20,0,-20
14797,0,0,99,0,-99
14798,1,1,1057,1400,343
14799,0,0,46,0,-46
14800,1,0,72,0,-72
14801,0,0,90,0,-90
14802,1,0,127,0,-127
14803,0,0,95,0,-95
14804,1,1,781,1259,478
14805,0,0,3,0,-3
14806,0,0,14,0,-14
14807,0,0,140,0,-140
14808,1,0,77,0,-77
14809,1,0,40,0,-40
14810,1,1,1086,3522,2436
14811,1,0,72,0,-72
14812,0,0,3,0,-3
14813,0,0,17,0,-17
14814,1,0,4,0,-4
