ID,Флаг дозвона,Флаг продажи,Расходы,PV,NPV
13170,0,0,101,0,-101
13171,1,0,3,0,-3
13172,1,1,1007,1665,658
13173,1,0,0,0,0
13174,1,0,79,0,-79
13175,1,0,104,0,-104
13176,0,0,226,0,-226
13177,0,0,12,0,-12
13178,1,0,56,0,-56
13179,1,1,1694,1359,-335
13180,0,0,9,0,-9
13181,1,1,593,4559,3966
13182,1,1,141,2127,1986
13183,0,0,31,0,-31
13184,1,0,57,0,-57
13185,1,0,207,0,-207
13186,1,0,4,0,-4
13187,1,1,684,1296,612
13188,0,0,35,0,-35
13189,1,0,52,0,-52
13190,0,0,39,0,-39
13191,1,0,244,0,-244
13192,1,1,174,1388,1214
13193,1,0,0,0,0
13194,0,0,145,0,-145
13195,1,1,428,1201,773
13196,1,1,411,1216,805
13197,0,0,46,0,-46
13198,0,0,128,0,-128
13199,1,1,329,1570,1241
13200,1,1,134,1244,1110
13201,0,0,10,0,-10
13202,1,1,171,1319,1148
13203,0,0,2,0,-2
13204,1,1,125,1538,1413
13205,0,0,0,0,0
13206,1,0,42,0,-42
13207,1,1,138,1250,1112
13208,1,0,9,0,-9
13209,0,0,104,0,-104
13210,0,0,21,0,-21
13211,1,1,41,1518,1477
13212,0,0,53,0,-53
13213,1,1,151,1271,1120
13214,0,0,31,0,-31
13215,1,0,10,0,-10
13216,1,1,650,1206,556
13217,0,0,34,0,-34
13218,0,0,4,0,-4
13219,0,0,16,0,-16
13220,0,0,55,0,-55
13221,1,1,1029,1201,172
13222,1,1,22,1577,1555
13223,1,0,107,0,-107
13224,1,0,22,0,-22
13225,1,0,226,0,-226
13226,0,0,71,0,-71
13227,1,1,194,1705,1511
13228,1,1,1531,1559,28
13229,0,0,1,0,-1
13230,0,0,30,0,-30
13231,0,0,39,0,-39
13232,0,0,12,0,-12
13233,1,0,56,0,-56
13234,1,0,32,0,-32
13235,1,0,74,0,-74
13236,1,0,9,0,-9
13237,1,0,17,0,-17
13238,1,0,74,0,-74
13239,1,0,42,0,-42
13240,0,0,16,0,-16
13241,1,0,97,0,-97
13242,1,1,4044,1572,-2472
13243,0,0,26,0,-26
13244,1,0,6,0,-6
13245,0,0,39,0,-39
13246,1,0,27,0,-27
13247,1,0,174,0,-174
13248,0,0,26,0,-26
13249,0,0,5,0,-5
13250,0,0,14,0,-14
13251,1,1,1465,1894,429
13252,0,0,154,0,-154
13253,1,0,2,0,-2
13254,1,0,160,0,-160
13255,1,1,182,1727,1545
13256,0,0,35,0,-35
13257,1,1,114,1265,1151
13258,1,1,244,1470,1226
13259,1,1,2822,1368,-1454
13260,1,0,52,0,-52
13261,1,1,404,1437,1033
13262,0,0,56,0,-56
13263,0,0,50,0,-50
13264,0,0,4,0,-4
13265,0,0,21,0,-21
13266,1,0,50,0,-50
13267,1,0,6,0,-6
13268,1,0,11,0,-11
13269,1,0,9,0,-9
13270,0,0,107,0,-107
13271,1,0,67,0,-67
13272,1,1,801,1931,1130
13273,1,1,1336,1547,211
13274,0,0,0,0,0
13275,0,0,16,0,-16
13276,1,1,116,3030,2914
13277,1,1,2568,1278,-1290
13278,0,0,110,0,-110
13279,1,0,36,0,-36
13280,1,1,59,1784,1725
13281,1,1,562,3237,2675
13282,1,1,796,1317,521
13283,0,0,17,0,-17
13284,1,1,1645,1423,-222
13285,0,0,1,0,-1
13286,1,1,633,1254,621
13287,0,0,46,0,-46
13288,1,1,437,1405,968
13289,1,1,392,1283,891
13290,1,0,20,0,-20
13291,1,0,113,0,-113
13292,1,1,34,1288,1254
13293,0,0,20,0,-20
13294,1,0,23,0,-23
13295,1,1,155,1764,1609
13296,0,0,229,0,-229
13297,0,0,34,0,-34
13298,1,1,305,1281,976
13299,0,0,24,0,-24
13300,0,0,103,0,-103
13301,0,0,40,0,-40
13302,1,1,572,1593,1021
13303,1,0,150,0,-150
13304,1,1,2141,1793,-348
13305,1,1,1632,1522,-110
13306,0,0,26,0,-26
13307,1,1,970,1355,385
13308,1,0,9,0,-9
13309,0,0,17,0,-17
13310,1,1,637,2526,1889
13311,1,0,82,0,-82
13312,1,0,19,0,-19
13313,0,0,6,0,-6
13314,1,1,60,1578,1518
13315,0,0,12,0,-12
13316,0,0,60,0,-60
13317,0,0,22,0,-22
13318,1,0,73,0,-73
13319,1,1,54,1215,1161
13320,1,0,19,0,-19
13321,0,0,10,0,-10
13322,1,1,187,1249,1062
13323,1,1,296,1303,1007
13324,1,0,205,0,-205
13325,1,0,69,0,-69
13326,1,1,268,1501,1233
13327,0,0,106,0,-106
13328,0,0,94,0,-94
13329,1,1,425,1543,1118
13330,1,1,666,1329,663
13331,0,0,42,0,-42
13332,1,1,176,1288,1112
13333,1,0,15,0,-15
13334,0,0,62,0,-62
13335,0,0,12,0,-12
13336,0,0,61,0,-61
13337,0,0,8,0,-8
13338,1,1,592,2068,1476
13339,0,0,65,0,-65
13340,1,0,40,0,-40
13341,1,1,204,1599,1395
13342,0,0,3,0,-3
13343,1,0,16,0,-16
13344,1,0,26,0,-26
13345,0,0,25,0,-25
13346,1,1,1338,1347,9
13347,0,0,37,0,-37
13348,1,1,83,1260,1177
13349,0,0,81,0,-81
13350,0,0,107,0,-107
13351,1,0,10,0,-10
13352,0,0,63,0,-63
13353,1,1,1619,1679,60
13354,0,0,69,0,-69
13355,1,0,0,0,0
13356,1,1,766,1200,434
13357,1,1,353,1511,1158
13358,1,1,400,1249,849
13359,0,0,2,0,-2
13360,1,1,148,1216,1068
13361,0,0,140,0,-140
13362,0,0,34,0,-34
13363,0,0,46,0,-46
13364,0,0,10,0,-10
13365,0,0,78,0,-78
13366,0,0,82,0,-82
13367,1,0,6,0,-6
13368,1,0,41,0,-41
13369,1,1,215,1239,1024
13370,1,0,23,0,-23
13371,0,0,115,0,-115
13372,0,0,57,0,-57
13373,0,0,72,0,-72
13374,0,0,46,0,-46
13375,0,0,22,0,-22
13376,1,1,447,1233,786
13377,1,0,0,0,0
13378,0,0,8,0,-8
13379,1,0,45,0,-45
13380,0,0,65,0,-65
13381,0,0,16,0,-16
13382,0,0,29,0,-29
13383,1,0,1,0,-1
13384,1,0,0,0,0
13385,1,0,100,0,-100
13386,1,1,438,1358,920
13387,0,0,66,0,-66
13388,1,1,505,1838,1333
13389,0,0,4,0,-4
13390,0,0,41,0,-41
13391,0,0,23,0,-23
13392,1,1,207,1795,1588
13393,0,0,39,0,-39
13394,1,0,135,0,-135
13395,1,1,417,1225,808
13396,0,0,91,0,-91
13397,1,1,175,1249,1074
13398,0,0,61,0,-61
13399,1,1,1880,1430,-450
13400,1,1,515,1887,1372
13401,0,0,227,0,-227
13402,1,0,9,0,-9
13403,1,1,521,1270,749
13404,1,0,50,0,-50
13405,0,0,182,0,-182
13406,1,1,400,1402,1002
13407,1,0,66,0,-66
13408,1,1,492,1249,757
13409,1,0,88,0,-88
13410,0,0,109,0,-109
13411,1,1,1513,1376,-137
13412,0,0,181,0,-181
13413,0,0,20,0,-20
13414,1,1,105,1414,1309
13415,0,0,43,0,-43
13416,1,0,58,0,-58
13417,1,0,20,0,-20
13418,1,1,783,1809,1026
13419,0,0,52,0,-52
13420,1,0,49,0,-49
13421,0,0,0,0,0
13422,1,1,1119,1764,645
13423,0,0,80,0,-80
13424,0,0,108,0,-108
13425,1,0,42,0,-42
13426,1,0,32,0,-32
13427,0,0,6,0,-6
13428,1,1,126,2761,2635
13429,1,1,418,1412,994
13430,1,1,54,1280,1226
13431,0,0,1,0,-1
13432,0,0,145,0,-145
13433,0,0,4,0,-4
13434,0,0,82,0,-82
13435,0,0,32,0,-32
13436,1,1,185,1587,1402
13437,0,0,15,0,-15
13438,0,0,62,0,-62
13439,1,0,70,0,-70
13440,1,1,368,1240,872
13441,1,1,66,1604,1538
13442,0,0,22,0,-22
13443,1,1,17,2122,2105
13444,1,1,695,1244,549
13445,0,0,41,0,-41
13446,0,0,4,0,-4
13447,0,0,7,0,-7
13448,0,0,1,0,-1
13449,1,1,319,1233,914
13450,1,0,27,0,-27
13451,1,0,8,0,-8
13452,0,0,41,0,-41
13453,0,0,0,0,0
13454,0,0,178,0,-178
13455,1,1,651,1235,584
13456,1,0,13,0,-13
13457,1,1,218,1812,1594
13458,1,0,42,0,-42
13459,0,0,78,0,-78
13460,0,0,45,0,-45
13461,0,0,14,0,-14
13462,1,0,23,0,-23
13463,1,1,255,1403,1148
13464,0,0,148,0,-148
13465,1,0,24,0,-24
13466,1,0,94,0,-94
13467,1,0,66,0,-66
13468,1,1,369,1218,849
13469,1,1,172,1856,1684
13470,0,0,37,0,-37
13471,1,1,319,1226,907
13472,0,0,122,0,-122
13473,1,1,658,2585,1927
13474,0,0,134,0,-134
13475,1,1,449,1327,878
13476,1,0,8,0,-8
13477,0,0,48,0,-48
13478,1,0,14,0,-14
13479,0,0,84,0,-84
13480,1,0,29,0,-29
13481,1,1,175,1715,1540
13482,0,0,90,0,-90
13483,1,1,171,2428,2257
13484,1,1,1385,1333,-52
13485,0,0,26,0,-26
13486,0,0,52,0,-52
13487,1,1,32,1410,1378
13488,1,1,232,1444,1212
13489,1,0,98,0,-98
13490,1,0,52,0,-52
13491,0,0,19,0,-19
13492,1,0,93,0,-93
13493,0,0,3,0,-3
13494,1,0,20,0,-20
13495,0,0,94,0,-94
13496,1,0,60,0,-60
13497,0,0,41,0,-41
13498,1,0,34,0,-34
13499,1,0,32,0,-32
13500,0,0,25,0,-25
13501,0,0,97,0,-97
13502,0,0,38,0,-38
13503,1,1,1721,1377,-344
13504,1,0,0,0,0
13505,0,0,57,0,-57
13506,1,0,36,0,-36
13507,0,0,152,0,-152
13508,1,1,308,1448,1140
13509,1,1,144,1333,1189
13510,1,1,718,4356,3638
13511,0,0,16,0,-16
13512,1,1,868,1276,408
13513,1,0,49,0,-49
13514,0,0,21,0,-21
13515,0,0,3,0,-3
13516,1,0,81,0,-81
13517,1,1,106,1632,1526
13518,1,1,372,1237,865
13519,1,1,89,1507,1418
13520,1,1,173,1558,1385
13521,0,0,24,0,-24
13522,1,0,141,0,-141
13523,1,0,10,0,-10
13524,1,0,61,0,-61
13525,1,0,39,0,-39
13526,1,0,58,0,-58
13527,1,0,31,0,-31
13528,1,1,349,1523,1174
13529,1,0,55,0,-55
13530,0,0,50,0,-50
13531,1,1,119,1553,1434
13532,1,1,220,1225,1005
13533,1,1,1123,1202,79
13534,0,0,183,0,-183
13535,1,1,777,1470,693
13536,1,0,145,0,-145
13537,1,1,17,1348,1331
13538,0,0,226,0,-226
13539,0,0,15,0,-15
13540,1,0,0,0,0
13541,0,0,15,0,-15
13542,1,1,528,1302,774
13543,0,0,86,0,-86
13544,0,0,49,0,-49
13545,1,0,52,0,-52
13546,0,0,146,0,-146
13547,0,0,146,0,-146
13548,1,1,379,1474,1095
13549,0,0,12,0,-12
13550,1,1,423,1229,806
13551,0,0,11,0,-11
13552,1,0,10,0,-10
13553,0,0,27,0,-27
13554,0,0,34,0,-34
13555,1,1,486,1271,785
13556,0,0,32,0,-32
13557,0,0,10,0,-10
13558,1,1,2629,1203,-1426
13559,1,1,242,2661,2419
13560,0,0,0,0,0
13561,0,0,49,0,-49
13562,0,0,45,0,-45
13563,1,1,355,1216,861
13564,0,0,126,0,-126
13565,1,0,39,0,-39
13566,1,1,503,1836,1333
13567,0,0,15,0,-15
13568,1,1,675,1664,989
13569,1,0,27,0,-27
13570,1,1,1121,1519,398
13571,0,0,38,0,-38
13572,0,0,51,0,-51
13573,1,1,92,1457,1365
13574,0,0,6,0,-6
13575,1,0,4,0,-4
13576,0,0,5,0,-5
13577,0,0,29,0,-29
13578,0,0,13,0,-13
13579,1,0,146,0,-146
13580,1,1,178,2775,2597
13581,1,0,39,0,-39
13582,1,1,313,1273,960
13583,0,0,1,0,-1
13584,0,0,43,0,-43
13585,1,1,676,1780,1104
13586,0,0,37,0,-37
13587,0,0,189,0,-189
13588,1,1,537,1505,968
13589,0,0,3,0,-3
13590,0,0,56,0,-56
13591,0,0,76,0,-76
13592,0,0,82,0,-82
13593,1,0,73,0,-73
13594,1,1,159,1295,1136
13595,1,1,416,1305,889
13596,1,1,895,1368,473
13597,0,0,29,0,-29
13598,1,0,13,0,-13
13599,1,0,35,0,-35
13600,0,0,65,0,-65
13601,0,0,20,0,-20
13602,1,0,79,0,-79
13603,1,0,131,0,-131
13604,0,0,53,0,-53
13605,1,0,26,0,-26
13606,0,0,22,0,-22
13607,1,0,31,0,-31
13608,0,0,175,0,-175
13609,1,0,46,0,-46
13610,1,1,671,1270,599
13611,1,0,62,0,-62
13612,1,1,995,1575,580
13613,1,1,116,1294,1178
13614,1,1,117,1921,1804
13615,1,1,1045,2183,1138
13616,0,0,25,0,-25
13617,1,1,126,1344,1218
13618,0,0,1,0,-1
13619,0,0,21,0,-21
13620,0,0,44,0,-44
13621,1,1,274,1356,1082
13622,1,1,998,1370,372
13623,1,0,0,0,0
13624,1,0,79,0,-79
13625,1,0,14,0,-14
13626,0,0,24,0,-24
13627,0,0,21,0,-21
13628,0,0,171,0,-171
13629,0,0,24,0,-24
13630,1,1,1036,1368,332
13631,1,1,58,1569,1511
13632,1,0,95,0,-95
13633,1,0,38,0,-38
13634,0,0,54,0,-54
13635,0,0,25,0,-25
13636,1,1,257,2203,1946
13637,0,0,24,0,-24
13638,0,0,111,0,-111
13639,0,0,0,0,0
13640,1,1,171,1318,1147
13641,0,0,370,0,-370
13642,0,0,190,0,-190
13643,0,0,34,0,-34
13644,0,0,6,0,-6
13645,1,1,1012,1216,204
13646,1,1,600,1549,949
13647,1,1,534,1245,711
13648,0,0,104,0,-104
13649,1,0,57,0,-57
13650,0,0,105,0,-105
13651,1,1,316,1548,1232
13652,1,1,2042,1740,-302
13653,0,0,68,0,-68
13654,0,0,10,0,-10
13655,1,1,926,1644,718
13656,1,0,8,0,-8
13657,1,0,46,0,-46
13658,1,0,2,0,-2
13659,1,1,343,1635,1292
13660,0,0,51,0,-51
13661,0,0,186,0,-186
13662,0,0,40,0,-40
13663,1,0,198,0,-198
13664,0,0,78,0,-78
13665,0,0,22,0,-22
13666,0,0,12,0,-12
13667,1,1,836,3925,3089
13668,1,1,1064,1940,876
13669,0,0,64,0,-64
13670,1,0,4,0,-4
13671,0,0,35,0,-35
13672,0,0,17,0,-17
13673,1,0,147,0,-147
13674,1,1,101,1352,1251
13675,0,0,78,0,-78
13676,1,1,2367,1331,-1036
13677,1,0,27,0,-27
13678,0,0,67,0,-67
13679,0,0,65,0,-65
13680,1,0,19,0,-19
13681,1,1,202,1216,1014
13682,1,1,272,1380,1108
13683,0,0,71,0,-71
13684,1,0,50,0,-50
13685,1,0,39,0,-39
13686,1,1,560,2167,1607
13687,1,1,176,1454,1278
13688,1,1,210,1215,1005
13689,0,0,23,0,-23
13690,0,0,141,0,-141
13691,0,0,106,0,-106
13692,1,1,283,1840,1557
13693,0,0,0,0,0
13694,0,0,34,0,-34
13695,1,1,223,1244,1021
13696,0,0,113,0,-113
13697,0,0,58,0,-58
13698,1,1,80,1690,1610
13699,0,0,40,0,-40
13700,1,1,22,1553,1531
13701,1,1,142,3986,3844
13702,1,1,315,1460,1145
13703,1,0,24,0,-24
13704,1,1,316,2592,2276
13705,0,0,117,0,-117
13706,1,1,219,1627,1408
13707,1,0,3,0,-3
13708,0,0,7,0,-7
13709,1,1,298,1219,921
13710,1,1,1266,1533,267
13711,1,1,855,1803,948
13712,0,0,76,0,-76
13713,1,0,19,0,-19
13714,1,0,39,0,-39
13715,0,0,137,0,-137
13716,1,1,47,1777,1730
13717,1,1,159,1744,1585
13718,1,1,216,1320,1104
13719,0,0,68,0,-68
13720,1,1,384,1569,1185
13721,1,1,809,1371,562
13722,0,0,60,0,-60
13723,0,0,9,0,-9
13724,0,0,78,0,-78
13725,1,0,26,0,-26
13726,1,1,369,1541,1172
13727,0,0,182,0,-182
13728,1,0,148,0,-148
13729,1,0,37,0,-37
13730,1,0,99,0,-99
13731,1,1,218,1540,1322
13732,0,0,127,0,-127
13733,1,0,35,0,-35
13734,1,1,1318,1868,550
13735,0,0,26,0,-26
13736,0,0,12,0,-12
13737,1,0,21,0,-21
13738,0,0,7,0,-7
13739,1,1,2451,3597,1146
13740,1,1,374,2104,1730
13741,0,0,42,0,-42
13742,1,0,6,0,-6
13743,1,1,810,1364,554
13744,1,0,64,0,-64
13745,1,0,141,0,-141
13746,0,0,22,0,-22
13747,0,0,40,0,-40
13748,0,0,83,0,-83
13749,1,1,1425,3210,1785
13750,1,0,53,0,-53
13751,0,0,24,0,-24
13752,1,1,188,1234,1046
13753,1,0,28,0,-28
13754,1,1,259,4278,4019
13755,1,0,34,0,-34
13756,1,1,953,1384,431
13757,1,1,170,1284,1114
13758,0,0,33,0,-33
13759,0,0,1,0,-1
13760,0,0,115,0,-115
13761,0,0,9,0,-9
13762,0,0,0,0,0
13763,1,1,206,1769,1563
13764,1,1,1511,1584,73
13765,1,1,535,2081,1546
13766,0,0,18,0,-18
13767,1,0,64,0,-64
13768,0,0,92,0,-92
13769,0,0,52,0,-52
13770,0,0,0,0,0
13771,0,0,3,0,-3
13772,0,0,22,0,-22
13773,1,0,19,0,-19
13774,0,0,5,0,-5
13775,0,0,57,0,-57
13776,0,0,29,0,-29
13777,0,0,33,0,-33
13778,0,0,61,0,-61
13779,1,0,60,0,-60
13780,1,0,19,0,-19
13781,0,0,190,0,-190
13782,1,0,159,0,-159
13783,1,0,14,0,-14
13784,1,1,252,1945,1693
13785,1,1,337,1434,1097
13786,0,0,6,0,-6
13787,1,1,361,1224,863
13788,1,0,32,0,-32
13789,0,0,132,0,-132
13790,0,0,40,0,-40
13791,1,1,393,1852,1459
13792,1,1,14,1308,1294
13793,1,1,178,2356,2178
13794,1,1,374,1408,1034
13795,1,1,117,1343,1226
13796,1,1,784,1298,514
13797,1,0,25,0,-25
13798,1,1,318,1707,1389
13799,1,1,284,1412,1128
13800,1,0,21,0,-21
13801,0,0,4,0,-4
13802,1,1,392,1303,911
13803,0,0,34,0,-34
13804,1,0,45,0,-45
13805,1,0,36,0,-36
13806,0,0,55,0,-55
13807,0,0,1,0,-1
13808,0,0,52,0,-52
13809,1,0,34,0,-34
13810,1,1,744,1503,759
13811,1,1,306,1238,932
13812,0,0,118,0,-118
13813,0,0,22,0,-22
13814,0,0,143,0,-143
13815,0,0,26,0,-26
13816,0,0,29,0,-29
13817,0,0,120,0,-120
13818,1,1,331,1292,961
13819,0,0,63,0,-63
13820,1,0,121,0,-121
13821,1,0,19,0,-19
13822,0,0,18,0,-18
13823,1,1,1016,2400,1384
13824,0,0,80,0,-80
13825,1,1,673,1361,688
13826,0,0,257,0,-257
13827,0,0,38,0,-38
13828,0,0,16,0,-16
13829,1,0,37,0,-37
13830,0,0,43,0,-43
13831,1,1,451,1304,853
13832,1,1,248,1393,1145
13833,0,0,1,0,-1
13834,1,0,23,0,-23
13835,1,1,41,1291,1250
13836,1,1,93,1285,1192
13837,1,1,1287,1425,138
13838,1,1,348,1383,1035
13839,1,0,40,0,-40
13840,0,0,19,0,-19
13841,1,1,619,1204,585
13842,1,1,486,1611,1125
13843,1,1,138,1272,1134
13844,0,0,34,0,-34
13845,1,0,61,0,-61
13846,0,0,19,0,-19
13847,1,1,58,1743,1685
13848,1,1,70,1826,1756
13849,1,0,18,0,-18
13850,1,0,94,0,-94
13851,1,0,10,0,-10
13852,1,0,64,0,-64
13853,0,0,26,0,-26
13854,0,0,39,0,-39
13855,1,0,19,0,-19
13856,1,0,15,0,-15
13857,0,0,26,0,-26
13858,0,0,7,0,-7
13859,1,1,309,1233,924
13860,0,0,7,0,-7
13861,1,0,37,0,-37
13862,0,0,0,0,0
13863,1,0,1,0,-1
13864,0,0,19,0,-19
13865,0,0,9,0,-9
13866,1,0,7,0,-7
13867,1,1,1773,2084,311
13868,1,0,26,0,-26
13869,0,0,54,0,-54
13870,1,1,511,1209,698
13871,0,0,33,0,-33
13872,1,0,82,0,-82
13873,1,1,602,1259,657
13874,0,0,48,0,-48
13875,0,0,43,0,-43
13876,1,1,41,1263,1222
13877,1,1,484,1903,1419
13878,0,0,29,0,-29
13879,1,1,1002,1527,525
13880,1,0,29,0,-29
13881,1,0,27,0,-27
13882,1,0,123,0,-123
13883,1,0,83,0,-83
13884,1,0,41,0,-41
13885,0,0,26,0,-26
13886,1,1,689,1455,766
13887,1,1,888,1275,387
13888,1,1,328,1555,1227
13889,1,0,50,0,-50
13890,1,1,1143,1277,134
13891,1,0,7,0,-7
13892,1,1,258,1991,1733
13893,0,0,45,0,-45
13894,1,1,277,1739,1462
13895,1,1,546,1228,682
13896,0,0,82,0,-82
13897,0,0,72,0,-72
13898,0,0,22,0,-22
13899,1,0,65,0,-65
13900,0,0,6,0,-6
13901,0,0,97,0,-97
13902,1,1,286,1304,1018
13903,1,1,203,1893,1690
13904,0,0,99,0,-99
13905,0,0,63,0,-63
13906,1,0,5,0,-5
13907,0,0,3,0,-3
13908,1,1,346,1211,865
13909,0,0,61,0,-61
13910,1,0,4,0,-4
13911,1,1,656,1378,722
13912,1,0,68,0,-68
13913,1,0,59,0,-59
13914,0,0,129,0,-129
13915,0,0,36,0,-36
13916,1,1,264,2332,2068
13917,1,0,150,0,-150
13918,1,1,262,1415,1153
13919,1,1,405,1397,992
13920,1,0,74,0,-74
13921,1,0,1,0,-1
13922,1,1,1437,1307,-130
13923,0,0,49,0,-49
13924,0,0,12,0,-12
13925,1,0,0,0,0
13926,0,0,100,0,-100
13927,1,0,29,0,-29
13928,0,0,191,0,-191
13929,1,0,10,0,-10
13930,0,0,20,0,-20
13931,0,0,30,0,-30
13932,0,0,39,0,-39
13933,1,0,123,0,-123
13934,0,0,5,0,-5
13935,1,1,616,1491,875
13936,0,0,64,0,-64
13937,0,0,5,0,-5
13938,1,0,13,0,-13
13939,0,0,76,0,-76
13940,0,0,19,0,-19
13941,1,1,311,1316,1005
13942,1,1,215,1531,1316
13943,1,0,44,0,-44
13944,1,0,53,0,-53
13945,1,0,44,0,-44
13946,1,1,636,1693,1057
13947,0,0,6,0,-6
13948,0,0,124,0,-124
13949,1,0,5,0,-5
13950,0,0,2,0,-2
13951,1,0,140,0,-140
13952,1,1,604,1377,773
13953,1,1,334,1208,874
13954,1,0,21,0,-21
13955,1,1,397,1211,814
13956,1,1,445,1291,846
13957,0,0,114,0,-114
13958,0,0,16,0,-16
13959,1,1,860,2200,1340
13960,0,0,41,0,-41
13961,1,0,20,0,-20
13962,0,0,40,0,-40
13963,0,0,128,0,-128
13964,0,0,13,0,-13
13965,1,0,95,0,-95
13966,0,0,113,0,-113
13967,1,0,5,0,-5
13968,0,0,7,0,-7
13969,1,0,50,0,-50
13970,1,0,55,0,-55
13971,1,0,3,0,-3
13972,1,1,868,1326,458
13973,0,0,5,0,-5
13974,0,0,56,0,-56
13975,0,0,136,0,-136
13976,0,0,3,0,-3
13977,0,0,45,0,-45
13978,1,1,498,1653,1155
13979,1,1,1007,2430,1423
13980,0,0,59,0,-59
13981,1,1,197,1573,1376
13982,0,0,23,0,-23
13983,1,1,444,1397,953
13984,1,1,363,1321,958
13985,1,1,65,1626,1561
13986,0,0,25,0,-25
13987,1,1,1325,1398,73
13988,1,0,2,0,-2
13989,1,1,1269,1269,0
13990,0,0,9,0,-9
13991,1,0,30,0,-30
13992,1,0,29,0,-29
13993,0,0,25,0,-25
13994,1,1,292,2105,1813
13995,1,0,32,0,-32
13996,1,0,106,0,-106
13997,1,0,125,0,-125
13998,1,1,197,2095,1898
13999,0,0,135,0,-135
14000,0,0,75,0,-75
14001,1,1,716,1356,640
14002,1,0,2,0,-2
14003,0,0,33,0,-33
14004,0,0,124,0,-124
14005,1,1,409,1535,1126
14006,1,0,124,0,-124
14007,1,0,19,0,-19
14008,1,0,0,0,0
14009,0,0,109,0,-109
14010,1,0,20,0,-20
14011,1,0,118,0,-118
14012,0,0,2,0,-2
14013,0,0,1,0,-1
14014,1,1,1162,1227,65
14015,1,1,707,1416,709
14016,1,0,14,0,-14
14017,1,1,394,1408,1014
14018,1,0,34,0,-34
14019,1,1,234,1219,985
14020,0,0,16,0,-16
14021,0,0,41,0,-41
14022,1,0,21,0,-21
14023,1,1,210,1385,1175
14024,0,0,6,0,-6
14025,0,0,0,0,0
14026,0,0,41,0,-41
14027,0,0,132,0,-132
14028,0,0,82,0,-82
14029,1,0,213,0,-213
14030,1,1,737,1221,484
14031,0,0,19,0,-19
14032,1,1,37,1855,1818
14033,1,0,28,0,-28
14034,1,0,13,0,-13
14035,1,0,8,0,-8
14036,0,0,6,0,-6
14037,0,0,117,0,-117
14038,1,0,24,0,-24
14039,1,1,99,1437,1338
14040,1,1,183,1929,1746
14041,1,1,964,1246,282
14042,0,0,11,0,-11
14043,1,0,7,0,-7
14044,1,0,26,0,-26
14045,1,1,100,1238,1138
14046,0,0,94,0,-94
14047,1,0,67,0,-67
14048,1,0,26,0,-26
14049,1,1,334,1585,1251
14050,1,1,732,1220,488
14051,1,1,18,1278,1260
14052,0,0,10,0,-10
14053,1,0,3,0,-3
14054,1,0,28,0,-28
14055,0,0,126,0,-126
14056,1,0,244,0,-244
14057,1,0,0,0,0
14058,1,0,26,0,-26
14059,1,1,120,1587,1467
14060,1,1,22,1778,1756
14061,1,1,136,1301,1165
14062,1,0,22,0,-22
14063,1,1,253,1232,979
14064,1,1,487,2064,1577
14065,1,0,30,0,-30
14066,0,0,15,0,-15
14067,0,0,10,0,-10
14068,0,0,13,0,-13
14069,0,0,50,0,-50
14070,0,0,133,0,-133
14071,1,0,74,0,-74
14072,0,0,58,0,-58
14073,0,0,61,0,-61
14074,1,1,629,1202,573
14075,1,1,80,1496,1416
14076,1,1,102,1307,1205
14077,1,0,1,0,-1
14078,0,0,17,0,-17
14079,1,1,440,1629,1189
14080,0,0,45,0,-45
14081,0,0,22,0,-22
14082,1,1,215,1238,1023
14083,0,0,24,0,-24
14084,0,0,32,0,-32
14085,1,1,623,1412,789
14086,1,1,102,1242,1140
14087,1,1,32,1318,1286
14088,0,0,21,0,-21
14089,1,1,362,1395,1033
14090,1,0,39,0,-39
14091,0,0,8,0,-8
14092,1,0,57,0,-57
14093,1,0,22,0,-22
14094,1,0,4,0,-4
14095,1,0,48,0,-48
14096,1,1,237,2008,1771
14097,0,0,9,0,-9
14098,0,0,61,0,-61
14099,0,0,53,0,-53
14100,1,1,331,1394,1063
14101,1,1,249,1347,1098
14102,1,0,4,0,-4
14103,1,0,2,0,-2
14104,1,1,1924,1443,-481
14105,1,0,137,0,-137
14106,1,0,83,0,-83
14107,1,0,27,0,-27
14108,0,0,15,0,-15
14109,0,0,7,0,-7
14110,0,0,14,0,-14
14111,1,1,890,1310,420
14112,1,1,111,1225,1114
14113,1,0,25,0,-25
14114,1,0,18,0,-18
14115,0,0,145,0,-145
14116,0,0,92,0,-92
14117,1,0,39,0,-39
14118,1,1,543,1260,717
14119,1,1,288,1331,1043
14120,1,1,275,1933,1658
14121,0,0,2,0,-2
14122,0,0,0,0,0
14123,0,0,95,0,-95
14124,0,0,23,0,-23
14125,1,0,72,0,-72
14126,1,0,36,0,-36
14127,1,0,102,0,-102
14128,1,1,332,1274,942
14129,1,0,64,0,-64
14130,1,0,2,0,-2
14131,1,0,12,0,-12
14132,1,0,154,0,-154
14133,1,0,59,0,-59
14134,0,0,30,0,-30
14135,1,0,42,0,-42
14136,0,0,48,0,-48
14137,1,1,149,1555,1406
14138,1,0,2,0,-2
14139,0,0,48,0,-48
14140,0,0,59,0,-59
14141,1,1,491,1668,1177
14142,0,0,18,0,-18
14143,1,0,157,0,-157
14144,1,1,1300,1219,-81
14145,0,0,105,0,-105
14146,0,0,118,0,-118
14147,1,1,1313,2555,1242
14148,1,0,25,0,-25
14149,0,0,37,0,-37
14150,0,0,54,0,-54
